Product_HHI,Store_Preference,Web_Engagement,PC1_Total_TotalPurchases,Wine_Preference,Meat_Preference,Fish_Preference,Fruit_Preference,Sweet_Preference,Gold_Preference,Dominant_Product,Top_Product_Share
-0.6587479373920917,-2.060055009653566,0.6919328775810062,1.361368612087027,0.3927025355596784,0.3376623376623376,0.1063698206555349,0.0544217687074829,0.0544217687074829,0.0544217687074829,Wine,0.3927025355596784
-0.7578630459957263,-0.6215289876620601,-0.12883140919256852,-1.3440107364554779,0.4074074074074074,0.2222222222222222,0.074074074074074,0.037037037037037,0.037037037037037,0.2222222222222222,Wine,0.4074074074074074
-0.22371869570726027,0.5640693821111588,-0.5392135525793559,0.7511637015876121,0.5489690721649485,0.163659793814433,0.143041237113402,0.0631443298969072,0.027061855670103,0.0541237113402061,Wine,0.5489690721649485
-0.9765732699702168,0.7616691104066959,0.28155073419421883,-1.0418904564009797,0.2075471698113207,0.3773584905660377,0.1886792452830188,0.0754716981132075,0.0566037735849056,0.0943396226415094,Meat,0.3773584905660377
-0.7521288978398906,-0.7671287874587713,-0.12883140919256852,0.36687317786714047,0.4099526066350711,0.2796208530805687,0.1090047393364928,0.1018957345971564,0.0639810426540284,0.0355450236966824,Wine,0.4099526066350711
1.0409292033624395,0.3844332654788528,0.28155073419421883,0.7840775884337665,0.7262569832402235,0.1368715083798882,0.0,0.0586592178770949,0.0586592178770949,0.0195530726256983,Wine,0.7262569832402235
-0.8140051011193137,-0.6215289876620601,0.28155073419421883,0.6355247625974524,0.3983050847457627,0.2779661016949152,0.0847457627118644,0.1101694915254237,0.0830508474576271,0.0457627118644067,Wine,0.3983050847457627
-0.3638804283033899,-0.06824974843455743,1.1023150209677934,-0.5660498256368733,0.4497041420118343,0.3313609467455621,0.0177514792899408,0.059171597633136,0.0059171597633136,0.136094674556213,Wine,0.4497041420118343
-0.10202286081061887,-0.6215289876620601,1.5126971643545808,-1.2137088321989418,0.3043478260869565,0.5217391304347826,0.0652173913043478,0.0,0.0652173913043478,0.0434782608695652,Meat,0.5217391304347826
0.13853654986108177,-3.387925183799572,6.026900741609241,-1.4673175939050758,0.5714285714285714,0.1224489795918367,0.0204081632653061,0.0,0.0204081632653061,0.2653061224489796,Wine,0.5714285714285714
-1.145233607676887,0.7616691104066959,1.1023150209677934,-1.1393116874628748,0.0983606557377049,0.180327868852459,0.180327868852459,0.2622950819672131,0.0163934426229508,0.2622950819672131,Fruit,0.2622950819672131
-0.7350376562098414,0.7616691104066959,-1.3599778393529305,0.5705621909379491,0.176043557168784,0.4355716878402904,0.2041742286751361,0.0553539019963702,0.101633393829401,0.0272232304900181,Meat,0.4355716878402904
1.3176051623959353,-0.6215289876620601,0.28155073419421883,-0.018993873141679083,0.7516129032258064,0.1709677419354838,0.0096774193548387,0.0064516129032258,0.0161290322580645,0.0451612903225806,Wine,0.7516129032258064
-0.8233880255098525,1.5915879692479493,1.1023150209677934,-1.2811907208906104,0.0652173913043478,0.3695652173913043,0.1304347826086956,0.3043478260869565,0.0217391304347826,0.108695652173913,Meat,0.3695652173913043
