Age,Income,TotalChildren,Income_per_Family_Member_Transformed,Education_ord,Marital_Encoded
1.0101569331777482,0.2817686986468824,-1.272329151716373,0.9210430393658359,-0.45677069879357873,-1.1920554014591938
1.2659519320045158,-0.2639092446098519,1.4083643440382494,-0.6049363345995634,-0.45677069879357873,-1.1920554014591938
0.3280369363063674,0.9052221737515539,-1.272329151716373,1.3089269024419279,-0.45677069879357873,-0.034552330477078175
-1.2919980562631619,-1.1752848700355898,0.06801759616093814,-0.9945913791447056,-0.45677069879357873,-0.034552330477078175
-1.0362030574363943,0.28894014863881,0.06801759616093814,0.21712584933298912,1.5347891809788583,1.1229507405050374
0.15750693708852218,0.48418865809645106,0.06801759616093814,0.33511574047045584,0.5390092410926398,-0.034552330477078175
-0.18355306134716823,0.16596134813207777,0.06801759616093814,0.13928093436120575,-0.45677069879357873,-1.1920554014591938
-1.3772630558720846,-0.8602962794224096,0.06801759616093814,-0.6623217476854577,1.5347891809788583,1.1229507405050374
-0.439348060173936,-1.0038640815188693,0.06801759616093814,-0.8063808837655683,1.5347891809788583,-0.034552330477078175
1.6070119304402064,-2.146808140554914,1.4083643440382494,-3.177702203012362,1.5347891809788583,-0.034552330477078175
-0.6098780593917812,-2.061120880006205,-1.272329151716373,-2.1213915299571524,-2.448330578566016,1.1229507405050374
0.839626933959903,0.5082477161338855,-1.272329151716373,1.0694887634516048,-0.45677069879357873,-1.1920554014591938
1.4364819312223611,0.3380298805190368,1.4083643440382494,-0.22248300996194706,0.5390092410926398,-1.1920554014591938
-1.5477930550899297,-1.6066360201952077,-1.272329151716373,-1.0303554012444012,-0.45677069879357873,1.1229507405050374
1.9480719288758968,1.4228157934915138,-1.272329151716373,1.5890239629139449,1.5347891809788583,-1.1920554014591938
-0.9509380578274717,-0.4718350269564488,1.4083643440382494,-0.7570106263066281,-0.45677069879357873,1.1229507405050374
1.9480719288758968,-0.6610687719047312,-1.272329151716373,0.1690546506999937,-0.45677069879357873,-0.034552330477078175
1.692276930049129,1.1542334244390005,0.06801759616093814,0.6971250832594958,0.5390092410926398,1.1229507405050374
-1.3772630558720846,-0.8437325433120221,0.06801759616093814,-0.6463927841211269,-1.4525506386797973,-1.1920554014591938
-1.1214680570453168,-0.6943813138027174,-1.272329151716373,0.13704194043860815,-0.45677069879357873,1.1229507405050374
-0.865673058218549,-2.294910149743044,0.06801759616093814,-3.6840839830242165,-0.45677069879357873,1.1229507405050374
1.692276930049129,0.3034681182998762,0.06801759616093814,0.2261347098990598,1.5347891809788583,1.1229507405050374
1.2659519320045158,0.6142463737565054,0.06801759616093814,0.4102453397141624,1.5347891809788583,1.1229507405050374
1.5217469308312837,-0.5255515007669515,0.06801759616093814,-0.36367181185492836,-0.45677069879357873,-0.034552330477078175
-0.013023062129323023,-1.5480614673579154,-1.272329151716373,-0.9295369249762153,-0.45677069879357873,-1.1920554014591938
-0.6098780593917812,0.06065670179899931,1.4083643440382494,-0.38945896150152165,-0.45677069879357873,1.1229507405050374
-1.718323054307775,-0.6333083203230762,0.06801759616093814,-0.4548529699998543,-0.45677069879357873,1.1229507405050374
0.3280369363063674,1.5069299617839287,-1.272329151716373,1.631659857968996,1.5347891809788583,1.1229507405050374
-1.718323054307775,-1.900156528251908,-1.272329151716373,-1.6479989339294372,0.5390092410926398,-1.1920554014591938
0.49856693552421255,-0.6212787913043589,-1.272329151716373,0.20666300384923783,0.5390092410926398,-0.034552330477078175
-0.09828806173824563,-0.5320752068886404,0.06801759616093814,-0.3690725281741617,-0.45677069879357873,-0.034552330477078175
1.4364819312223611,-0.2516021110753181,1.4083643440382494,-0.5963082857486487,1.5347891809788583,-1.1920554014591938
1.9480719288758968,0.7684556822925995,-1.272329151716373,1.2291408677997289,0.5390092410926398,1.1229507405050374
1.5217469308312837,-0.12302495283295212,1.4083643440382494,-0.5084280725666308,0.5390092410926398,-1.1920554014591938
-0.09828806173824563,0.7081229675218025,0.06801759616093814,0.4628946499898942,1.5347891809788583,1.1229507405050374
-0.6098780593917812,-1.3107558737540668,0.06801759616093814,-1.158649426886992,-1.4525506386797973,1.1229507405050374
-0.35408306056501343,-0.4450461911801516,0.06801759616093814,-0.2982181982892378,-0.45677069879357873,-1.1920554014591938
2.2038669277026646,-0.14342888474546864,-1.272329151716373,0.6131973452988461,1.5347891809788583,-1.1920554014591938
-0.9509380578274717,1.2937759610561201,0.06801759616093814,0.7655951139973431,-0.45677069879357873,1.1229507405050374
-1.3772630558720846,-1.456914651331481,0.06801759616093814,-1.3547890594499699,0.5390092410926398,1.1229507405050374
1.0101569331777482,-1.3905209046320226,0.06801759616093814,-1.2629236217213946,-0.45677069879357873,-0.034552330477078175
-0.5246130597828587,-2.061120880006205,0.06801759616093814,-2.5858546641289544,0.5390092410926398,1.1229507405050374
-0.6098780593917812,1.290537241704927,-1.272329151716373,1.520445870372773,-0.45677069879357873,-1.1920554014591938
-2.3151780515702334,-2.061120880006205,-1.272329151716373,-2.1213915299571524,-1.4525506386797973,1.1229507405050374
0.07224193747959957,-0.4774796521113854,0.06801759616093814,-0.32432663757908636,-0.45677069879357873,-0.034552330477078175
1.2659519320045158,0.9485747456382386,1.4083643440382494,0.10248244114262518,1.5347891809788583,1.1229507405050374
1.0101569331777482,0.6217416956835522,0.06801759616093814,0.41449631235213685,-0.45677069879357873,-1.1920554014591938
0.41330193591528996,1.2536158411013256,-1.272329151716373,1.50095721486258,0.5390092410926398,1.1229507405050374
-0.6951430590007038,-0.7522155879311656,0.06801759616093814,-0.5607205229908007,-0.45677069879357873,-1.1920554014591938
-0.6951430590007038,1.4127294960835124,-1.272329151716373,1.5838616400050347,-0.45677069879357873,-1.1920554014591938
-0.7804080586096264,0.6627808966050991,1.4083643440382494,-0.043218913740934374,-0.45677069879357873,1.1229507405050374
1.1806869323955933,1.4035685470615662,-1.272329151716373,1.5791635396862893,0.5390092410926398,-0.034552330477078175
0.24277193669744476,0.8438715757560961,-1.272329151716373,1.2734663643730209,-0.45677069879357873,-1.1920554014591938
-1.6330580546988525,-1.1155073642964257,0.06801759616093814,-0.9267250161694841,-0.45677069879357873,-1.1920554014591938
0.07224193747959957,0.18072065488965774,0.06801759616093814,0.1487774330003179,1.5347891809788583,1.1229507405050374
-1.1214680570453168,1.0978797077282405,-1.272329151716373,1.4169947738733772,0.5390092410926398,-1.1920554014591938
-0.5246130597828587,0.6757357740098714,1.4083643440382494,-0.036386145353934876,-0.45677069879357873,-0.034552330477078175
1.4364819312223611,0.4522641387775477,0.06801759616093814,0.3162650365890411,-0.45677069879357873,-1.1920554014591938
1.5217469308312837,0.7232524136338044,0.06801759616093814,0.47126156962775667,1.5347891809788583,-1.1920554014591938
1.7775419296580515,0.8614069276718415,-1.272329151716373,1.283655602097182,-0.45677069879357873,-0.034552330477078175
-0.18355306134716823,-1.2180822328906413,0.06801759616093814,-1.0448030514236748,-0.45677069879357873,1.1229507405050374
0.15750693708852218,-0.905638350339113,1.4083643440382494,-1.1216134121574075,-0.45677069879357873,-0.034552330477078175
-0.865673058218549,1.6723822532105934,0.06801759616093814,0.9415616972099583,-1.4525506386797973,-1.1920554014591938
0.9248919335688256,0.7887670793665106,0.06801759616093814,0.5071264321011087,-0.45677069879357873,-0.034552330477078175
-0.09828806173824563,1.0551748797117944,2.748711091915561,-0.20839685796885787,-0.45677069879357873,-0.034552330477078175
1.2659519320045158,0.6913741617342039,-1.272329151716373,1.1829644016219054,0.5390092410926398,1.1229507405050374
